step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
10063,PLACE_PROTOTYPE_PART,DUC-F-10434,-Z,DUC-F-10342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10064,PLACE_PROTOTYPE_PART,DUC-F-10372,-Z,DUC-F-10332,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10065,PLACE_PROTOTYPE_PART,DUC-F-10382,-Z,DUC-F-10334,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10066,PLACE_PROTOTYPE_PART,DUC-F-10399,-Z,DUC-F-10335,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10067,PLACE_PROTOTYPE_PART,DUC-F-10411,-Z,DUC-F-10338,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10068,PLACE_PROTOTYPE_PART,DUC-F-10423,-Z,DUC-F-10340,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10069,PLACE_PROTOTYPE_PART,DUC-F-10435,-Z,DUC-F-10341,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10070,PLACE_PROTOTYPE_PART,DUC-F-10373,-Z,DUC-F-10344,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10071,PLACE_PROTOTYPE_PART,DUC-F-10383,-Z,DUC-F-10346,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10072,PLACE_PROTOTYPE_PART,DUC-F-10400,-Z,DUC-F-10348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10073,PLACE_PROTOTYPE_PART,DUC-F-10412,-Z,DUC-F-10349,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10074,PLACE_PROTOTYPE_PART,DUC-F-10424,-Z,DUC-F-10352,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10075,PLACE_PROTOTYPE_PART,DUC-F-10436,-Z,DUC-F-10353,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10076,PLACE_PROTOTYPE_PART,DUC-F-10439,-Z,DUC-F-10354,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10077,PLACE_PROTOTYPE_PART,DUC-F-10375,-Z,DUC-F-10344,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10078,PLACE_PROTOTYPE_PART,DUC-F-10384,-Z,DUC-F-10345,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10079,PLACE_PROTOTYPE_PART,DUC-F-10401,-Z,DUC-F-10347,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10080,PLACE_PROTOTYPE_PART,DUC-F-10413,-Z,DUC-F-10350,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10081,PLACE_PROTOTYPE_PART,DUC-F-10425,-Z,DUC-F-10352,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10082,PLACE_PROTOTYPE_PART,DUC-F-10437,-Z,DUC-F-10353,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10083,PLACE_PROTOTYPE_PART,DUC-F-10386,-Z,DUC-F-10346,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10084,PLACE_PROTOTYPE_PART,DUC-F-10388,-Z,DUC-F-10358,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10085,PLACE_PROTOTYPE_PART,DUC-F-10402,-Z,DUC-F-10360,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10086,PLACE_PROTOTYPE_PART,DUC-F-10414,-Z,DUC-F-10362,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10087,PLACE_PROTOTYPE_PART,DUC-F-10426,-Z,DUC-F-10363,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10088,PLACE_PROTOTYPE_PART,DUC-F-10390,-Z,DUC-F-10358,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10089,PLACE_PROTOTYPE_PART,DUC-F-10427,-Z,DUC-F-10363,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10090,PLACE_PROTOTYPE_PART,DUC-F-10441,-Z,DUC-F-10404,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10091,PLACE_PROTOTYPE_PART,DUC-F-10442,-Z,DUC-F-10404,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10092,PLACE_PROTOTYPE_PART,DUC-F-10443,-Z,DUC-F-10392,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10093,PLACE_PROTOTYPE_PART,DUC-F-10444,-Z,DUC-F-10392,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10094,PLACE_PROTOTYPE_PART,DUC-F-10445,-Z,DUC-F-10404,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10095,PLACE_PROTOTYPE_PART,DUC-F-10446,-Z,DUC-F-10385,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10096,PLACE_PROTOTYPE_PART,DUC-F-10447,-Z,DUC-F-10385,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10097,PLACE_PROTOTYPE_PART,DUC-F-10448,-Z,DUC-F-10416,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10098,PLACE_PROTOTYPE_PART,DUC-F-10449,-Z,DUC-F-10376,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10099,PLACE_PROTOTYPE_PART,DUC-F-10450,-Z,DUC-F-10417,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10100,PLACE_PROTOTYPE_PART,DUC-F-10451,-Z,DUC-F-10377,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10101,PLACE_PROTOTYPE_PART,DUC-F-10452,-Z,DUC-F-10377,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10102,PLACE_PROTOTYPE_PART,DUC-F-10453,-Z,DUC-F-10394,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10103,PLACE_PROTOTYPE_PART,DUC-F-10454,-Z,DUC-F-10394,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10104,PLACE_PROTOTYPE_PART,DUC-F-10455,-Z,DUC-F-10394,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10105,PLACE_PROTOTYPE_PART,DUC-F-10456,-Z,DUC-F-10406,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10106,PLACE_PROTOTYPE_PART,DUC-F-10457,-Z,DUC-F-10406,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10107,PLACE_PROTOTYPE_PART,DUC-F-10458,-Z,DUC-F-10418,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10108,PLACE_PROTOTYPE_PART,DUC-F-10459,-Z,DUC-F-10418,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10109,PLACE_PROTOTYPE_PART,DUC-F-10460,-Z,DUC-F-10369,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10110,PLACE_PROTOTYPE_PART,DUC-F-10461,-Z,DUC-F-10430,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10111,PLACE_PROTOTYPE_PART,DUC-F-10462,-Z,DUC-F-10431,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10112,PLACE_PROTOTYPE_PART,DUC-F-10463,-Z,DUC-F-10367,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10113,PLACE_PROTOTYPE_PART,DUC-F-10464,-Z,DUC-F-10379,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10114,PLACE_PROTOTYPE_PART,DUC-F-10465,-Z,DUC-F-10396,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10115,PLACE_PROTOTYPE_PART,DUC-F-10466,-Z,DUC-F-10396,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10116,PLACE_PROTOTYPE_PART,DUC-F-10467,-Z,DUC-F-10408,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10117,PLACE_PROTOTYPE_PART,DUC-F-10468,-Z,DUC-F-10408,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10118,PLACE_PROTOTYPE_PART,DUC-F-10469,-Z,DUC-F-10408,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10119,PLACE_PROTOTYPE_PART,DUC-F-10470,-Z,DUC-F-10420,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10120,PLACE_PROTOTYPE_PART,DUC-F-10471,-Z,DUC-F-10432,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10121,PLACE_PROTOTYPE_PART,DUC-F-10472,-Z,DUC-F-10432,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10122,PLACE_PROTOTYPE_PART,DUC-F-10473,-Z,DUC-F-10367,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10123,PLACE_PROTOTYPE_PART,DUC-F-10474,-Z,DUC-F-10371,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10124,PLACE_PROTOTYPE_PART,DUC-F-10475,-Z,DUC-F-10381,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10125,PLACE_PROTOTYPE_PART,DUC-F-10476,-Z,DUC-F-10381,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10126,PLACE_PROTOTYPE_PART,DUC-F-10477,-Z,DUC-F-10398,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10127,PLACE_PROTOTYPE_PART,DUC-F-10478,-Z,DUC-F-10398,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10128,PLACE_PROTOTYPE_PART,DUC-F-10479,-Z,DUC-F-10410,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10129,PLACE_PROTOTYPE_PART,DUC-F-10480,-Z,DUC-F-10410,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10130,PLACE_PROTOTYPE_PART,DUC-F-10481,-Z,DUC-F-10410,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10131,PLACE_PROTOTYPE_PART,DUC-F-10482,-Z,DUC-F-10422,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10132,PLACE_PROTOTYPE_PART,DUC-F-10483,-Z,DUC-F-10434,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10133,PLACE_PROTOTYPE_PART,DUC-F-10484,-Z,DUC-F-10434,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10134,PLACE_PROTOTYPE_PART,DUC-F-10485,-Z,DUC-F-10383,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10135,PLACE_PROTOTYPE_PART,DUC-F-10486,-Z,DUC-F-10383,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10136,PLACE_PROTOTYPE_PART,DUC-F-10487,-Z,DUC-F-10400,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10137,PLACE_PROTOTYPE_PART,DUC-F-10488,-Z,DUC-F-10400,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10138,PLACE_PROTOTYPE_PART,DUC-F-10489,-Z,DUC-F-10412,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10139,PLACE_PROTOTYPE_PART,DUC-F-10490,-Z,DUC-F-10412,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10140,PLACE_PROTOTYPE_PART,DUC-F-10491,-Z,DUC-F-10424,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10141,PLACE_PROTOTYPE_PART,DUC-F-10492,-Z,DUC-F-10424,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10142,PLACE_PROTOTYPE_PART,DUC-F-10493,-Z,DUC-F-10436,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10143,PLACE_PROTOTYPE_PART,DUC-F-10494,-Z,DUC-F-10436,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10144,PLACE_PROTOTYPE_PART,DUC-F-10495,-Z,DUC-F-10383,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10145,PLACE_PROTOTYPE_PART,DUC-F-10496,-Z,DUC-F-10425,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10146,PLACE_PROTOTYPE_PART,DUC-F-10497,-Z,DUC-F-10386,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10147,PLACE_PROTOTYPE_PART,DUC-F-10498,-Z,DUC-F-10386,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10148,PLACE_PROTOTYPE_PART,DUC-F-10499,-Z,DUC-F-10402,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10149,PLACE_PROTOTYPE_PART,DUC-F-10500,-Z,DUC-F-10402,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10150,PLACE_PROTOTYPE_PART,DUC-F-10501,-Z,DUC-F-10414,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10151,PLACE_PROTOTYPE_PART,DUC-F-10502,-Z,DUC-F-10413,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10152,PLACE_PROTOTYPE_PART,DUC-F-10503,-Z,DUC-F-10425,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10153,PLACE_PROTOTYPE_PART,DUC-F-10504,-Z,DUC-F-10402,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10154,PLACE_PROTOTYPE_PART,DUC-F-10505,-Z,DUC-F-10402,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10155,PLACE_PROTOTYPE_PART,DUC-F-10506,-Z,DUC-F-10414,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10156,PLACE_PROTOTYPE_PART,DUC-F-10530,-Z,DUC-F-10442,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10157,PLACE_PROTOTYPE_PART,DUC-F-10528,-Z,DUC-F-10444,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10158,PLACE_PROTOTYPE_PART,DUC-F-10531,-Z,DUC-F-10442,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10159,PLACE_PROTOTYPE_PART,DUC-F-10541,-Z,DUC-F-10445,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10160,PLACE_PROTOTYPE_PART,DUC-F-10517,-Z,DUC-F-10446,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10161,PLACE_PROTOTYPE_PART,DUC-F-10519,-Z,DUC-F-10444,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10162,PLACE_PROTOTYPE_PART,DUC-F-10551,-Z,DUC-F-10448,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10163,PLACE_PROTOTYPE_PART,DUC-F-10514,-Z,DUC-F-10452,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10164,PLACE_PROTOTYPE_PART,DUC-F-10520,-Z,DUC-F-10454,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10165,PLACE_PROTOTYPE_PART,DUC-F-10532,-Z,DUC-F-10455,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10166,PLACE_PROTOTYPE_PART,DUC-F-10542,-Z,DUC-F-10458,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10167,PLACE_PROTOTYPE_PART,DUC-F-10552,-Z,DUC-F-10459,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10168,PLACE_PROTOTYPE_PART,DUC-F-10561,-Z,DUC-F-10459,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10169,PLACE_PROTOTYPE_PART,DUC-F-10511,-Z,DUC-F-10452,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10170,PLACE_PROTOTYPE_PART,DUC-F-10521,-Z,DUC-F-10453,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10171,PLACE_PROTOTYPE_PART,DUC-F-10533,-Z,DUC-F-10456,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10172,PLACE_PROTOTYPE_PART,DUC-F-10543,-Z,DUC-F-10458,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10173,PLACE_PROTOTYPE_PART,DUC-F-10553,-Z,DUC-F-10459,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10174,PLACE_PROTOTYPE_PART,DUC-F-10507,-Z,DUC-F-10463,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10175,PLACE_PROTOTYPE_PART,DUC-F-10522,-Z,DUC-F-10466,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10176,PLACE_PROTOTYPE_PART,DUC-F-10534,-Z,DUC-F-10467,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10177,PLACE_PROTOTYPE_PART,DUC-F-10544,-Z,DUC-F-10470,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10178,PLACE_PROTOTYPE_PART,DUC-F-10554,-Z,DUC-F-10471,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10179,PLACE_PROTOTYPE_PART,DUC-F-10508,-Z,DUC-F-10463,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10180,PLACE_PROTOTYPE_PART,DUC-F-10523,-Z,DUC-F-10466,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10181,PLACE_PROTOTYPE_PART,DUC-F-10535,-Z,DUC-F-10467,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10182,PLACE_PROTOTYPE_PART,DUC-F-10545,-Z,DUC-F-10469,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10183,PLACE_PROTOTYPE_PART,DUC-F-10555,-Z,DUC-F-10471,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10184,PLACE_PROTOTYPE_PART,DUC-F-10509,-Z,DUC-F-10476,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10185,PLACE_PROTOTYPE_PART,DUC-F-10524,-Z,DUC-F-10478,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10186,PLACE_PROTOTYPE_PART,DUC-F-10536,-Z,DUC-F-10479,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10187,PLACE_PROTOTYPE_PART,DUC-F-10546,-Z,DUC-F-10482,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10188,PLACE_PROTOTYPE_PART,DUC-F-10556,-Z,DUC-F-10483,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10189,PLACE_PROTOTYPE_PART,DUC-F-10510,-Z,DUC-F-10475,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10190,PLACE_PROTOTYPE_PART,DUC-F-10525,-Z,DUC-F-10478,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10191,PLACE_PROTOTYPE_PART,DUC-F-10537,-Z,DUC-F-10480,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10192,PLACE_PROTOTYPE_PART,DUC-F-10547,-Z,DUC-F-10482,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10193,PLACE_PROTOTYPE_PART,DUC-F-10557,-Z,DUC-F-10483,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10194,PLACE_PROTOTYPE_PART,DUC-F-10562,-Z,DUC-F-10484,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10195,PLACE_PROTOTYPE_PART,DUC-F-10512,-Z,DUC-F-10476,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10196,PLACE_PROTOTYPE_PART,DUC-F-10513,-Z,DUC-F-10486,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10197,PLACE_PROTOTYPE_PART,DUC-F-10526,-Z,DUC-F-10488,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10198,PLACE_PROTOTYPE_PART,DUC-F-10538,-Z,DUC-F-10490,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10199,PLACE_PROTOTYPE_PART,DUC-F-10548,-Z,DUC-F-10491,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10200,PLACE_PROTOTYPE_PART,DUC-F-10558,-Z,DUC-F-10493,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10201,PLACE_PROTOTYPE_PART,DUC-F-10515,-Z,DUC-F-10486,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10202,PLACE_PROTOTYPE_PART,DUC-F-10559,-Z,DUC-F-10493,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10203,PLACE_PROTOTYPE_PART,DUC-F-10516,-Z,DUC-F-10486,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10204,PLACE_PROTOTYPE_PART,DUC-F-10527,-Z,DUC-F-10487,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10205,PLACE_PROTOTYPE_PART,DUC-F-10539,-Z,DUC-F-10489,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10206,PLACE_PROTOTYPE_PART,DUC-F-10549,-Z,DUC-F-10492,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10207,PLACE_PROTOTYPE_PART,DUC-F-10560,-Z,DUC-F-10493,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10208,PLACE_PROTOTYPE_PART,DUC-F-10518,-Z,DUC-F-10486,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10209,PLACE_PROTOTYPE_PART,DUC-F-10529,-Z,DUC-F-10499,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10210,PLACE_PROTOTYPE_PART,DUC-F-10540,-Z,DUC-F-10501,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10211,PLACE_PROTOTYPE_PART,DUC-F-10550,-Z,DUC-F-10502,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10212,PLACE_PROTOTYPE_PART,DUC-F-10563,-Z,DUC-F-10520,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10213,PLACE_PROTOTYPE_PART,DUC-F-10564,-Z,DUC-F-10532,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10214,PLACE_PROTOTYPE_PART,DUC-F-10565,-Z,DUC-F-10532,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10215,PLACE_PROTOTYPE_PART,DUC-F-10566,-Z,DUC-F-10542,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10216,PLACE_PROTOTYPE_PART,DUC-F-10567,-Z,DUC-F-10542,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10217,PLACE_PROTOTYPE_PART,DUC-F-10568,-Z,DUC-F-10520,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10218,PLACE_PROTOTYPE_PART,DUC-F-10569,-Z,DUC-F-10520,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10219,PLACE_PROTOTYPE_PART,DUC-F-10570,-Z,DUC-F-10542,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10220,PLACE_PROTOTYPE_PART,DUC-F-10571,-Z,DUC-F-10514,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10221,PLACE_PROTOTYPE_PART,DUC-F-10572,-Z,DUC-F-10542,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10222,PLACE_PROTOTYPE_PART,DUC-F-10573,-Z,DUC-F-10511,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10223,PLACE_PROTOTYPE_PART,DUC-F-10574,-Z,DUC-F-10553,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10224,PLACE_PROTOTYPE_PART,DUC-F-10575,-Z,DUC-F-10507,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10225,PLACE_PROTOTYPE_PART,DUC-F-10576,-Z,DUC-F-10507,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10226,PLACE_PROTOTYPE_PART,DUC-F-10577,-Z,DUC-F-10522,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10227,PLACE_PROTOTYPE_PART,DUC-F-10578,-Z,DUC-F-10534,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10228,PLACE_PROTOTYPE_PART,DUC-F-10579,-Z,DUC-F-10534,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10229,PLACE_PROTOTYPE_PART,DUC-F-10580,-Z,DUC-F-10544,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10230,PLACE_PROTOTYPE_PART,DUC-F-10581,-Z,DUC-F-10544,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10231,PLACE_PROTOTYPE_PART,DUC-F-10582,-Z,DUC-F-10544,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10232,PLACE_PROTOTYPE_PART,DUC-F-10583,-Z,DUC-F-10508,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10233,PLACE_PROTOTYPE_PART,DUC-F-10584,-Z,DUC-F-10554,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10234,PLACE_PROTOTYPE_PART,DUC-F-10585,-Z,DUC-F-10509,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10235,PLACE_PROTOTYPE_PART,DUC-F-10586,-Z,DUC-F-10509,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10236,PLACE_PROTOTYPE_PART,DUC-F-10587,-Z,DUC-F-10524,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10237,PLACE_PROTOTYPE_PART,DUC-F-10588,-Z,DUC-F-10524,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10238,PLACE_PROTOTYPE_PART,DUC-F-10589,-Z,DUC-F-10536,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10239,PLACE_PROTOTYPE_PART,DUC-F-10590,-Z,DUC-F-10546,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10240,PLACE_PROTOTYPE_PART,DUC-F-10591,-Z,DUC-F-10546,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10241,PLACE_PROTOTYPE_PART,DUC-F-10592,-Z,DUC-F-10546,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10242,PLACE_PROTOTYPE_PART,DUC-F-10593,-Z,DUC-F-10556,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10243,PLACE_PROTOTYPE_PART,DUC-F-10594,-Z,DUC-F-10510,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10244,PLACE_PROTOTYPE_PART,DUC-F-10595,-Z,DUC-F-10512,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10245,PLACE_PROTOTYPE_PART,DUC-F-10596,-Z,DUC-F-10526,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10246,PLACE_PROTOTYPE_PART,DUC-F-10597,-Z,DUC-F-10526,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10247,PLACE_PROTOTYPE_PART,DUC-F-10598,-Z,DUC-F-10526,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10248,PLACE_PROTOTYPE_PART,DUC-F-10599,-Z,DUC-F-10538,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10249,PLACE_PROTOTYPE_PART,DUC-F-10600,-Z,DUC-F-10548,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
10250,PLACE_PROTOTYPE_PART,DUC-F-10601,-Z,DUC-F-10548,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
